RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm,2MASSRA,2MASSDEC,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,
225.1494027,67.5809408,-0.18465,0.14451,0.0088,0.0088,14.976,0.016,14.804,0.016,225.151256,67.58033,16.732,0.1728,15.704,0.1575,14.902,0.1411,
224.9948522,11.5388432,-0.15591,-0.08941,0.0141,0.015,15.32,0.017,15.125,0.031,,,,,,,,,
226.2775691,19.2661011,0.05958,-0.09583,0.0301,0.0336,17.377,0.066,15.136,0.028,,,,,,,,,
225.5254774,36.2032903,-0.22784,-0.0072,0.0113,0.0127,15.184,0.018,15.093,0.025,225.526652,36.203278,16.18,0.1161,15.748,0.1799,15.306,0.2026,
226.0261445,-45.8738455,-0.77288,-0.34156,0.0085,0.0104,14.074,0.015,13.76,0.017,226.031017,-45.872227,16.562,0.1126,15.432,0.0796,14.826,0.095,
225.2505078,31.5648416,-0.11356,0.00732,0.0088,0.0105,14.656,0.027,14.592,0.029,225.250933,31.564913,15.622,0.062,15.072,0.0749,14.877,,
225.766003,-29.5800037,-0.07072,-0.11025,0.0093,0.0106,14.267,0.015,14.124,0.018,225.766277,-29.579649,15.329,0.0418,14.75,0.0499,14.423,0.0777,
225.7200051,-30.7091426,-0.38972,-0.08077,0.0393,0.0416,17.446,0.078,15.101,0.031,,,,,,,,,
227.460943,70.2620223,-0.23231,0.13245,0.0358,0.0336,17.62,0.05,15.637,0.031,,,,,,,,,
226.0116224,-10.860861,-0.39859,0.20969,0.014,0.0151,15.121,0.022,14.647,0.028,226.013761,-10.861777,16.881,0.1989,15.932,0.1638,15.709,0.2413,
226.2389176,5.632509,-0.6443,-0.50402,0.0174,0.0193,16.207,0.03,14.307,0.017,,,,,,,,,
227.3436981,-39.5232412,-0.35567,-0.28519,0.0096,0.011,14.59,0.015,14.505,0.022,227.345678,-39.522064,15.468,0.0593,14.943,0.0689,14.714,0.1027,
227.3002723,-39.2231447,-0.8507,-0.30182,0.0194,0.0235,15.156,0.024,14.98,0.032,,,,,,,,,
225.5293021,75.4653067,-0.13551,0.1725,0.0037,0.0037,9.639,0.012,9.401,0.009,225.531632,75.464638,10.782,0.0209,10.156,0.0188,9.837,0.0159,
226.7621094,75.708972,-0.13759,0.07983,0.0119,0.0108,15.51,0.017,15.218,0.023,226.764014,75.708755,16.714,0.1829,15.797,0.1514,15.567,0.2359,
227.3120745,-34.1495775,-0.13207,-0.21189,0.0116,0.0131,14.455,0.02,14.294,0.022,227.312839,-34.148766,16.057,0.0815,15.089,0.0743,14.594,0.0877,
226.3147558,34.4817346,-0.13182,-0.1205,0.012,0.014,15.322,0.017,15.169,0.027,226.315458,34.482265,17.061,0.1851,16.039,0.1637,15.603,0.1991,
225.3445649,55.8241741,-0.61776,0.37626,0.0633,0.0695,19.199,0.241,16.059,0.047,,,,,,,,,
226.3650598,-0.9214181,0.10369,-0.22269,0.0192,0.0207,15.434,0.028,15.155,0.042,226.364357,-0.920819,16.768,0.1533,16.129,0.1657,15.783,0.2855,
225.676375,52.9060699,-0.0495,-0.4063,0.0065,0.0075,14.237,0.015,14.12,0.013,225.676824,52.907795,15.092,0.0409,14.56,0.0617,14.325,0.0617,
228.6906297,64.5639837,-0.48343,0.44886,0.0024,0.0028,8.934,0.013,8.727,0.01,228.695026,64.562218,9.785,0.0196,9.237,0.0168,8.965,0.0163,
227.0277793,-21.5792455,-0.18682,-0.07011,0.0105,0.0122,14.575,0.017,14.3,0.019,227.028582,-21.578922,16.174,0.1075,15.395,0.1074,14.685,0.118,
227.4266761,-21.6979035,-0.13892,-0.16025,0.0156,0.0167,15.083,0.019,14.786,0.029,227.427315,-21.69734,16.472,0.115,15.83,0.1303,15.349,0.1527,
227.9253316,20.7384103,-0.27807,-0.20872,0.0111,0.0128,15.074,0.016,14.912,0.024,227.92707,20.739799,16.251,0.0977,15.669,0.1151,15.801,0.2677,
227.163229,21.8336092,-0.26876,0.18538,0.0244,0.0293,17.065,0.053,14.961,0.025,,,,,,,,,
230.1852033,74.3876235,-0.07878,0.04974,0.0065,0.0059,14.148,0.014,14.01,0.013,230.186636,74.387413,15.022,0.0508,14.555,0.0774,14.295,0.103,
225.8766863,74.2777414,-0.00968,-0.07336,0.0072,0.0067,14.362,0.014,14.231,0.014,225.876747,74.278076,15.563,0.0695,14.88,0.0869,14.609,0.1192,
227.8181754,-30.8096522,-0.07865,-0.16716,0.0136,0.015,15.012,0.019,14.394,0.022,,,,,,,,,
227.8792885,4.8529455,-0.15042,-0.36404,0.0125,0.0142,14.984,0.016,15.036,0.028,227.879879,4.854351,15.756,0.0721,15.382,0.0864,15.193,0.1768,
227.5502596,-16.3977927,0,0,0.0048,0.0052,13.918,,15.544,,,,,,,,,,
228.1571447,45.7308305,-0.54087,0.39295,0.0044,0.005,9.155,0.013,8.937,0.01,,,,,,,,,
229.2101705,60.882924,0.03115,-0.43152,0.0087,0.01,14.927,0.015,14.785,0.017,229.209804,60.884857,15.801,0.088,15.293,0.1227,15.156,0.1384,
227.5154645,-9.7681653,-0.09156,-0.11411,0.0138,0.0152,15.004,0.019,14.804,0.028,227.515779,-9.767615,16.258,0.1113,15.578,0.1028,15.254,0.1451,
228.073483,-1.2124171,-0.20662,-0.7136,0.0083,0.0099,14.359,0.02,14.14,0.02,228.074303,-1.209425,15.244,0.0524,14.873,0.0581,14.469,0.082,
229.1007969,-1.5945761,-0.25428,-0.05748,0.0146,0.0169,15.358,0.019,15.306,0.036,229.101827,-1.594366,16.324,0.1146,15.518,0.11,15.191,0.1444,
228.5848603,34.4875597,-0.15447,0.08214,0.0088,0.0105,14.881,0.016,14.684,0.018,228.585578,34.487202,16.651,0.1451,15.585,0.1282,15.836,0.2857,
228.4631376,-11.7029975,-0.25811,-0.13446,0.0146,0.0165,15.101,0.018,14.866,0.029,,,,,,,,,
228.5648494,72.3850942,-0.08365,0.08654,0.0061,0.0061,14.188,0.013,14.004,0.012,228.565739,72.384872,15.189,0.0472,14.537,0.0657,14.332,0.0776,
229.0829682,72.2968215,-0.45224,0.68431,0.07,0.0622,18.718,0.128,16.111,0.044,,,,,,,,,
228.9314767,-7.4236828,-0.17213,-0.28096,0.004,0.0041,7.592,0.013,7.396,0.008,228.932148,-7.422455,8.566,0.0214,8.015,0.0417,7.706,0.021,
229.3548824,19.2160446,-0.43868,-0.23704,0.007,0.008,14.218,0.014,14.117,0.015,229.357036,19.217285,15.053,0.038,14.654,0.0509,14.25,0.0747,
228.6292537,-46.4318831,-0.46719,0.03861,0.0096,0.0104,14.27,0.023,14.345,0.025,228.632825,-46.432037,14.712,0.036,14.609,0.0465,14.65,0.1094,
229.337824,5.4916943,-0.11763,0.18121,0.0392,0.0438,17.787,0.092,15.243,0.035,,,,,,,,,
229.378749,55.8839797,-0.3801,0.10909,0.0096,0.011,15.151,0.019,14.818,0.022,229.381583,55.883438,16.373,0.0846,15.842,0.1243,15.653,0.1996,
228.8922139,31.4716297,-0.40142,-0.13003,0.0086,0.0094,14.661,0.014,14.495,0.017,228.894279,31.472311,15.696,0.0489,15.078,0.0594,14.922,0.0745,
229.3798505,36.0126733,-0.07343,-0.38825,0.0077,0.0091,14.636,0.014,14.514,0.017,229.380109,36.014347,15.536,0.0523,14.925,0.0685,14.827,0.0924,
228.7472455,48.8013043,-1.14072,1.73297,0.007,0.0075,12.311,0.009,11.898,0.006,,,,,,,,,
228.7473688,48.801374,-1.1836,1.9554,0.0085,0.0106,12.002,0.014,11.654,0.011,,,,,,,,,
229.0188865,48.6828675,-0.12016,0.06852,0.0095,0.0115,15.152,0.015,14.916,0.019,229.019652,48.682465,16.611,0.1405,15.661,0.1812,14.978,0.1626,
231.1015239,67.3941754,-0.07872,-0.00525,0.0061,0.0066,14.16,0.014,14.017,0.012,231.102335,67.394203,15.208,0.0436,14.549,0.052,14.193,0.0804,
229.5101316,22.6410599,-0.32417,-0.32347,0.0069,0.0073,14.214,0.013,14.002,0.014,229.511719,22.64263,15.148,0.0426,14.67,0.0493,14.413,0.0829,
230.1209935,14.575551,-0.53558,-0.56991,0.0188,0.0204,15.045,0.027,14.811,0.039,230.122764,14.577554,15.518,0.0562,15.006,0.0826,14.9,0.1102,
231.1034951,46.0814144,-0.04094,0.28368,0.0329,0.0361,17.568,0.059,15.525,0.032,,,,,,,,,
228.7112584,66.0872789,-0.07403,0.01429,0.0066,0.0066,14.182,0.014,14.034,0.012,228.71203,66.087257,15.298,0.0534,14.778,0.0767,14.448,0.1121,
229.4494186,12.093252,-0.07018,-0.13506,0.0037,0.004,8.69,0.012,8.521,0.009,229.449699,12.093769,9.723,0.0227,9.135,0.0273,8.871,0.0259,
230.2561961,11.8591524,-0.34483,-0.05425,0.0036,0.0037,8.889,0.012,8.726,0.008,230.257595,11.859315,9.887,0.0227,9.33,0.026,9.073,0.0259,
229.9032802,34.9008521,-0.10517,-0.03124,0.0095,0.0109,14.95,0.017,14.486,0.018,,,,,,,,,
230.8076192,34.3309353,-0.13026,-0.35237,0.0152,0.0178,15.699,0.02,15.389,0.031,,,,,,,,,
229.7789672,70.1579598,0.30213,-0.51446,0.0126,0.0117,17.08,0.038,14.128,0.015,,,,,,,,,
229.7787687,70.1582392,0.55999,-0.90186,0.0449,0.0398,18.533,0.12,15.6,0.033,,,,,,,,,
229.673511,33.2281815,-0.26914,0.08889,0.0155,0.0169,15.56,0.02,15.259,0.028,,,,,,,,,
229.1172077,79.209261,-0.1251,0.03107,0.0118,0.0105,15.343,0.016,15.226,0.023,229.11896,79.209167,16.068,0.1072,15.749,0.1527,15.281,0.168,
230.6168992,65.5159489,-0.08116,-0.00702,0.007,0.008,14.534,0.013,14.352,0.014,230.61775,65.516037,15.46,0.0731,14.943,0.1,14.639,0.0943,
231.3702283,60.9000461,-0.33247,0.77544,0.0598,0.0607,20.273,,15.976,0.04,,,,,,,,,
231.4508705,-37.7814744,-0.12097,-0.45305,0.0087,0.0095,14.386,0.014,14.279,0.019,231.451566,-37.779442,15.337,0.055,14.883,0.0678,14.579,0.0824,
230.7714204,31.4263915,0.09094,-0.54687,0.0157,0.0179,17.29,0.055,14.357,0.015,,,,,,,,,
232.0749886,63.3195507,-0.04299,0.07417,0.009,0.01,14.962,0.015,14.656,0.015,232.07532,63.319134,16.318,0.1382,15.739,0.1753,15.443,0.2392,
231.1369237,47.5357873,0.01845,-0.25068,0.0063,0.0076,14.362,0.013,14.118,0.013,231.13673,47.537014,17.039,0.1851,16.01,0.1454,14.788,0.1153,
230.7670054,8.8859948,-0.13352,0.0635,0.0131,0.0156,15.183,0.018,15.008,0.027,230.767544,8.885793,16.63,0.1581,15.953,0.1667,15.622,,
230.7823123,-77.1909898,-1.13621,-0.53393,0.0089,0.0091,13.862,0.012,13.741,0.012,,,,,,,,,
229.685573,77.3292277,-0.07211,0.06194,0.0065,0.0058,14.157,0.013,14.019,0.012,229.686788,77.328979,15.31,0.0619,14.669,0.0764,14.36,0.107,
234.6014382,76.8052129,-0.07073,0.04297,0.0074,0.0067,14.482,0.014,14.33,0.014,234.602767,76.804955,15.597,0.066,14.935,0.0803,14.646,0.0961,
228.9985271,76.9611172,-0.11527,0.01996,0.0073,0.0066,14.447,0.014,14.281,0.013,229.000447,76.961067,15.344,0.0585,15.056,0.0895,14.548,0.0999,
228.6601166,77.7420056,-0.06293,0.06454,0.008,0.0071,14.636,0.015,14.437,0.014,228.661568,77.74173,15.531,0.0642,15.084,0.098,14.869,0.1243,
230.9613202,17.4607824,-0.49746,-1.63107,0.0072,0.0065,9.968,0.019,9.448,0.011,,,,,,,,,
230.9565252,17.4409812,-0.19384,-0.0065,0.0114,0.0131,15.015,0.017,14.827,0.022,230.9573,17.440908,15.873,0.0917,15.474,0.1169,15.092,0.1427,
230.8056133,53.6248408,-0.20629,0.39372,0.0274,0.0303,16.774,0.03,15.801,0.035,,,,,,,,,
232.241326,7.1955795,-0.10542,-0.24456,0.0166,0.0187,14.838,0.025,14.805,0.028,232.241329,7.196721,14.576,0.051,14.045,0.0589,13.875,0.08,
231.6373146,55.3734303,-0.1272,0.2325,0.0031,0.0038,9.617,0.012,9.434,0.008,231.638215,55.372395,10.703,0.0201,10.126,0.0168,9.822,0.0188,
232.7057692,56.148409,-0.50351,0.08812,0.0067,0.008,14.536,0.012,14.39,0.013,232.70958,56.147411,15.466,0.0487,14.925,0.0587,14.76,0.099,
232.9307741,-33.1159491,-0.02787,-0.30807,0.0378,0.0397,18.986,0.344,14.995,0.034,,,,,,,,,
231.6627469,45.0550076,0.06629,-0.12453,0.0033,0.0037,9.937,0.012,9.808,0.008,231.66222,45.05542,10.882,0.0209,10.273,0.0169,10.054,0.0158,
232.0753549,45.0270535,-0.00281,-0.14415,0.0107,0.0127,15.217,0.017,15.015,0.021,232.075262,45.027672,16.649,0.1232,16.042,0.1485,15.551,,
231.3405565,54.8209641,-0.31506,0.22062,0.0055,0.0065,14.155,0.013,13.998,0.012,231.34284,54.819984,15.043,0.0408,14.61,0.0555,14.441,0.0749,
232.8853853,-6.1632317,-0.08032,-0.16939,0.0336,0.0383,16.261,0.032,16.227,0.089,,,,,,,,,
233.6105574,2.2792496,-1.68954,-0.21293,0.0044,0.0052,12.126,0.008,11.961,0.007,,,,,,,,,
233.6102439,2.2792454,-1.88724,-0.26655,0.0168,0.0158,12.559,0.016,12.297,0.011,,,,,,,,,
232.1609522,31.7124368,-0.10363,0.03829,0.0074,0.0082,14.417,0.014,14.037,0.013,232.161617,31.712082,17.093,0.2059,15.945,0.1463,15.267,0.1172,
233.5205573,74.7483033,-0.01084,-0.07562,0.0076,0.007,14.559,0.014,14.346,0.014,233.520834,74.74868,15.484,0.0582,14.866,0.0608,14.857,0.1084,
232.30776,-29.1315448,-0.14906,-1.09106,0.0031,0.0034,12.395,0.011,12.13,0.008,232.308412,-29.126701,13.319,0.0273,12.855,0.0229,12.499,0.0211,
233.1886038,-29.2191467,-0.36745,-0.19437,0.0089,0.0104,14.18,0.015,13.992,0.017,233.190433,-29.218149,15.255,0.0449,14.617,0.0659,14.436,0.076,
233.8301254,17.7123348,-1.68432,-0.23112,0.0063,0.0084,8.823,0.016,8.531,0.01,,,,,,,,,
233.8293401,17.7171891,-1.63598,-0.23375,0.0015,0.0025,9.9,0.009,9.699,0.007,,,,,,,,,
233.4479311,17.8852148,0.09058,-0.19821,0.0301,0.0334,18.051,0.119,14.974,0.026,,,,,,,,,
233.3711204,36.7523871,0.10688,-0.16764,0.0134,0.0151,15.547,0.019,15.191,0.026,,,,,,,,,
233.7973007,26.0516197,-0.38974,-0.5829,0.0083,0.0111,13.758,0.017,13.61,0.021,233.798996,26.05402,14.563,0.0353,14.086,0.0365,14.047,0.085,
232.9151253,-40.5025563,-0.31459,-0.439,0.0464,0.0506,16.483,0.039,16.37,0.11,,,,,,,,,
232.6048102,-81.7614121,-0.87537,-0.39652,0.0097,0.0113,14.439,0.016,14.207,0.016,,,,,,,,,
234.4637742,10.887659,0.16216,-0.1749,0.0037,0.0038,9.124,0.012,8.954,0.008,234.463019,10.888364,10.144,0.0256,9.603,0.0239,9.324,0.0244,
234.68497,34.1180929,-0.3468,-0.03529,0.0235,0.0277,16.237,0.028,16.278,0.067,,,,,,,,,
234.7476638,48.4493239,0.04413,-0.53681,0.0387,0.0422,18.038,0.085,15.744,0.036,,,,,,,,,
232.3377106,70.790484,-0.10757,0.0238,0.0074,0.0074,14.601,0.014,14.359,0.014,232.338768,70.790421,15.583,0.0556,15.126,0.1004,14.819,0.1179,
234.9053609,39.3239996,0.12555,-0.25826,0.0067,0.0075,14.362,0.014,14.159,0.014,234.904769,39.325108,15.343,0.0501,14.887,0.0775,14.683,0.0776,
233.6763562,45.8215456,-0.4928,-0.58557,0.0039,0.0044,13.825,0.011,13.584,0.009,233.679303,45.824127,14.63,0.0322,14.163,0.0348,14.083,0.0642,
234.1788522,45.8803076,-0.28956,0.08236,0.0193,0.0219,16.216,0.023,15.949,0.041,,,,,,,,,
234.31321,45.1859032,-1.0983,7.70829,0.4516,0.4471,17.366,0.102,15.794,0.078,,,,,,,,,
234.1666717,-2.1725301,-0.17096,-0.08563,0.0098,0.0116,14.669,0.02,14.12,0.019,234.168171,-2.171654,16.662,0.1553,15.303,,15.864,,
234.7580707,2.0482069,-0.16344,-0.13164,0.0122,0.0136,14.9,0.017,14.75,0.024,234.758658,2.048604,16.317,0.1022,15.686,0.1054,15.075,0.1403,
233.7767317,69.8141109,-0.07468,0.00557,0.007,0.0073,14.501,0.014,14.393,0.014,233.777552,69.814095,15.535,0.0594,14.989,0.0749,14.786,0.1259,
233.9388858,17.4397634,-0.10177,-0.14874,0.0134,0.0153,15.402,0.02,15.152,0.028,233.939225,17.440516,16.787,0.1577,16.143,0.1825,15.999,,
235.1062162,-11.6619375,-0.73814,-0.47883,0.0883,0.1116,18.381,0.199,15.986,0.074,,,,,,,,,
235.1710286,26.9696153,-1.01497,-0.21016,0.0091,0.0102,14.373,0.014,14.189,0.015,,,,,,,,,
234.6821128,26.1919741,-0.40608,-0.16105,0.0112,0.0106,14.337,0.024,14.216,0.036,234.683976,26.192627,15.172,0.044,14.693,0.058,14.509,0.0679,
234.222436,25.6338888,-0.15531,-0.01817,0.0124,0.0146,15.259,0.018,14.54,0.019,,,,,,,,,
234.8249082,-10.7066512,-0.70139,-0.24863,0.033,0.0379,16.082,0.035,15.859,0.067,,,,,,,,,
236.6237725,57.3947605,-0.38848,0.14048,0.036,0.0392,16.99,0.034,16.672,0.07,,,,,,,,,
235.2883294,-0.9267763,-0.22366,-0.15364,0.0243,0.0269,15.901,0.026,15.686,0.047,,,,,,,,,
235.6485519,-0.7633802,-0.87197,-0.19131,0.0311,0.0284,15.847,0.024,15.627,0.048,,,,,,,,,
236.5181276,51.5818595,-0.04481,-0.45296,0.0056,0.0064,14.18,0.012,13.998,0.012,236.518318,51.584007,15.103,0.0415,14.61,0.0564,14.456,0.0862,
235.6445469,23.4931329,0.04568,-0.4078,0.0125,0.0141,15.231,0.017,15.417,0.034,235.644253,23.495173,15.757,0.0687,15.476,0.1243,15.759,0.2723,
236.7336578,24.6033096,-0.04068,-0.26837,0.0127,0.014,15.281,0.018,15.166,0.028,236.733855,24.604385,17.129,0.2082,16.124,0.2207,15.754,0.2067,
236.2467347,58.7005894,-0.02255,-0.49177,0.0218,0.0228,17.978,0.064,15.02,0.018,,,,,,,,,
235.4637315,-22.8406144,-0.91816,-0.06005,0.0279,0.0253,17.605,0.174,14.218,0.03,,,,,,,,,
235.4634447,-22.8406121,-1.19902,-0.13975,0.0285,0.0309,17.094,0.071,14.581,0.024,,,,,,,,,
235.5567231,22.5008587,-1.03378,-0.41156,0.0283,0.0324,18.441,0.148,15.065,0.025,,,,,,,,,
236.9105909,-12.8099883,-0.29108,-0.04222,0.0098,0.0111,14.405,0.017,14.114,0.018,236.911889,-12.809771,16.649,0.1548,15.588,0.1383,14.785,0.1105,
235.7460747,14.4353551,-0.20126,-0.69723,0.0201,0.022,15.536,0.024,15.153,0.033,,,,,,,,,
235.9593957,6.8671391,-0.03233,-0.14281,0.0132,0.0156,15.146,0.019,14.938,0.029,235.959505,6.86778,16.295,0.1259,15.41,,15.281,0.1821,
235.9511681,25.8784976,-0.18293,0.31147,0.0035,0.0037,9.032,0.011,8.83,0.008,235.952008,25.877131,10.022,0.0201,9.491,0.0148,9.233,0.0204,
236.3805422,26.7593668,-0.05102,-0.33798,0.0081,0.0095,14.481,0.013,14.214,0.017,,,,,,,,,
236.3409211,27.4125268,-0.10744,-0.37664,0.0158,0.0174,15.581,0.019,15.38,0.032,236.341056,27.414141,16.495,0.1346,15.775,0.1592,15.702,0.2084,
237.7627379,53.1756736,-0.07114,0.134,0.0131,0.0154,15.784,0.019,15.614,0.03,,,,,,,,,
236.3371976,35.8742364,-0.16514,-0.00072,0.0117,0.0135,15.316,0.018,15.072,0.024,236.337988,35.874279,16.618,0.1342,15.83,0.1758,15.421,0.179,
237.6244158,36.7371988,-0.14875,-0.32473,0.0224,0.0258,15.873,0.03,15.564,0.037,237.624262,36.738201,15.553,0.0661,15.103,0.0909,14.772,0.0931,
237.9888095,61.7368174,-0.20254,0.21417,0.0207,0.0219,16.359,0.024,15.823,0.039,,,,,,,,,
237.5423472,5.7613604,-0.20224,-0.42057,0.0108,0.012,14.668,0.016,14.6,0.021,237.543104,5.76304,15.448,0.0524,14.895,0.0533,14.888,0.13,
236.5621606,49.5333133,0.17225,-0.95811,0.0053,0.0072,14.985,0.021,13.862,0.016,,,,,,,,,
236.5620244,49.5337025,0.15409,-0.68391,0.0079,0.0092,15.314,0.022,14.104,0.014,236.560909,49.536526,15.902,0.0689,15.135,0.0869,14.9,,
237.0913993,-16.6316834,-0.17016,-0.1291,0.0118,0.0136,14.817,0.017,14.694,0.026,237.092149,-16.631136,16.304,0.1126,15.523,0.1041,15.077,0.1563,
238.1316076,-0.8694275,-0.18169,0.03017,0.011,0.0124,14.8,0.017,14.575,0.021,,,,,,,,,
237.3167643,54.294707,-0.09982,0.03653,0.0055,0.0068,14.245,0.013,14.027,0.012,237.317395,54.294617,15.164,0.0469,14.595,0.0473,14.357,0.0797,
237.5583574,55.1446373,-0.11071,0.13278,0.0058,0.0068,14.372,0.014,14.092,0.011,237.559245,55.144054,16.422,0.1355,15.492,0.1205,14.967,0.1348,
240.9106159,78.6174572,-0.04547,0.10183,0.007,0.006,14.323,0.012,14.144,0.012,240.911309,78.617035,15.285,0.0472,14.633,0.0544,14.497,0.077,
234.1066714,79.3067497,-0.05365,0.07554,0.0069,0.0062,14.344,0.013,14.123,0.012,234.107681,79.30648,15.595,0.0767,14.997,0.071,14.522,0.0917,
237.3308426,78.6146011,-0.05651,0.07087,0.0073,0.0067,14.483,0.014,14.27,0.013,237.332044,78.614288,15.754,0.0704,15.003,0.0727,14.784,0.1034,
238.5401301,46.4970668,-0.00004,-0.10548,0.0058,0.0067,14.237,0.013,14.029,0.012,238.54004,46.497429,15.334,0.0533,14.728,0.0602,14.556,0.1111,
236.8167066,77.0062548,-0.04989,0.0771,0.0074,0.0065,14.506,0.013,14.378,0.013,236.817708,77.005951,15.505,0.0619,14.887,0.0929,14.712,0.1095,
237.1006549,76.6977345,-0.08951,0.03191,0.0079,0.007,14.715,0.014,14.492,0.014,237.102293,76.697609,15.766,0.0773,14.932,0.0876,14.836,0.117,
238.2590561,15.5440331,0.29508,0.18899,0.174,0.1896,18.73,0.237,16.757,0.144,,,,,,,,,
237.0094666,56.967323,-0.1749,0.19027,0.0206,0.0231,17.037,0.035,15.07,0.02,,,,,,,,,
237.5538585,-29.4299183,-0.37737,-0.33993,0.0177,0.0209,15.3,0.02,15.324,0.051,237.556098,-29.427641,15.77,0.0921,15.685,0.1388,16.003,0.3229,Hey
237.5538585,-29.4299183,-0.37737,-0.33993,0.0177,0.0209,15.3,0.02,15.324,0.051,237.555521,-29.428699,16.432,0.1264,15.597,0.1225,15.762,0.2576,Hey
238.3103686,73.7368621,-0.05795,0.05707,0.0082,0.0071,14.593,0.015,14.429,0.014,238.311038,73.736679,15.519,0.0477,14.921,0.0825,14.789,0.1003,
238.973462,73.2295837,-1.70198,1.14343,0.0295,0.0248,14.307,0.019,14.053,0.017,,,,,,,,,
237.8412493,-11.1837228,-0.07249,0.09988,0.0105,0.0121,14.59,0.017,14.25,0.019,237.841418,-11.184358,17.131,0.2089,16.071,0.1942,15.31,0.1664,
238.8197353,-9.940299,0,0,0.0427,0.0344,18.353,,17.592,,,,,,,,,,
237.9696985,51.2666375,-0.09618,0.06032,0.0064,0.0075,14.434,0.014,14.261,0.013,237.970348,51.266346,15.668,0.0538,15.113,0.0826,14.667,0.1075,
237.9239258,42.1435906,-0.66183,-0.18912,0.0059,0.0046,13.924,0.012,13.78,0.012,237.92786,42.144436,14.692,0.0351,14.318,0.0539,14.116,0.0795,
239.3320386,69.4145689,0.04298,-0.09415,0.0074,0.0071,14.486,0.015,14.343,0.014,239.331482,69.41494,15.618,0.0629,15.08,0.098,14.642,0.1187,
238.7279464,-3.2045514,-0.63268,-0.18729,0.0111,0.0124,14.131,0.022,13.949,0.027,238.730422,-3.203724,15.371,0.0489,14.643,0.0581,14.237,0.0711,
238.3003218,-13.6661303,-0.14922,-0.37575,0.0094,0.0105,14.425,0.015,14.286,0.02,238.301046,-13.664482,15.337,0.0399,14.728,0.0627,14.637,0.0936,
239.0273312,2.6376194,-0.19063,-0.19039,0.0094,0.0097,14.486,0.015,14.22,0.017,239.028128,2.638409,16.958,0.1715,15.472,0.0887,14.964,0.1198,
238.6880911,16.065625,-0.38522,0.03003,0.0188,0.0203,15.684,0.022,15.456,0.039,238.689917,16.06543,16.751,0.1463,16.181,0.208,16.006,,
239.2590287,20.7191742,-0.359,-0.13107,0.0115,0.0135,15.031,0.017,14.906,0.026,239.260718,20.719803,15.843,0.0723,15.412,0.1229,14.991,,
240.3026955,59.7216344,0.11989,-0.51595,0.0242,0.0265,16.531,0.025,16.552,0.063,,,,,,,,,
240.3018947,53.2844195,-0.17184,0.27946,0.0115,0.0145,15.521,0.017,15.593,0.03,240.303073,53.28318,15.661,0.0564,15.585,0.1255,15.35,0.2004,
238.8594637,41.3910606,-0.17931,0.00133,0.007,0.0082,14.424,0.015,14.349,0.015,238.860488,41.390991,15.242,0.0421,14.768,0.0595,14.402,0.0598,
234.5200837,86.0993351,-0.23966,0.14573,0.0077,0.0065,14.578,0.013,14.286,0.014,234.5336,86.098717,17.044,,15.577,0.1547,15.566,0.2659,
240.4774503,-10.8785882,-0.05774,-0.17091,0.0131,0.0146,15.046,0.018,14.897,0.029,240.477723,-10.877832,16.563,0.1262,16,0.1657,15.242,0.1592,
254.2122975,-87.5201921,-0.10632,-0.12128,0.0106,0.0114,15.046,0.053,14.821,0.045,254.223867,-87.51976,16.008,0.0804,15.47,0.1159,15.456,0.1963,
249.0820679,-87.6199078,-0.27,-0.37414,0.0228,0.0264,16.371,0.025,16.472,0.068,249.108749,-87.618385,16.594,0.1431,16.262,,16.749,,
240.6366457,56.1766965,-0.08045,0.076,0.0064,0.0078,14.605,0.014,14.406,0.013,240.637163,56.176407,15.468,0.0764,14.86,0.0922,14.481,0.107,
240.9120506,62.1191262,-0.10995,0.16254,0.0066,0.0081,14.495,0.013,14.24,0.013,240.91293,62.11858,16.327,0.1335,15.469,0.1445,15.374,0.208,
239.9099574,25.8439021,-0.35356,0.10257,0.013,0.0144,15.329,0.018,15.069,0.025,239.911524,25.84341,16.746,0.1514,16.124,0.2177,15.969,,
240.1518259,28.7188082,-0.24506,0.21255,0.0122,0.0141,15.416,0.017,14.931,0.022,,,,,,,,,
240.4347865,30.4619419,-0.14734,0.1209,0.0036,0.0038,9.371,0.011,9.177,0.008,240.435543,30.46133,10.427,0.0223,9.839,0.0202,9.54,0.0199,
239.4790522,46.2088069,-0.11735,-0.16545,0.0081,0.0096,14.905,0.014,14.789,0.017,,,,,,,,,
241.2204936,0.9200997,-0.69786,-0.0304,0.0211,0.0269,15.588,0.032,15.522,0.064,241.223242,0.920322,16.078,0.0809,15.969,0.1731,15.526,0.1756,
240.0954426,48.6929014,0.03974,0.07512,0.006,0.0073,14.386,0.014,14.02,0.012,240.094915,48.69252,16.268,0.0863,15.428,0.1207,15.009,0.1376,
241.6179321,52.0288497,-0.01555,-0.11084,0.0095,0.011,15.303,0.015,15.126,0.019,241.617818,52.029228,16.858,0.1813,15.981,0.1927,15.712,0.2272,
241.0616688,-7.4512785,-0.26645,-0.52413,0.0253,0.026,15.868,0.024,15.895,0.061,,,,,,,,,
241.5984262,11.6382857,-0.18959,-0.14483,0.0221,0.0241,15.967,0.024,15.754,0.047,,,,,,,,,
