upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
218,171.1584863,17.9423409,0.3915977,171.1584101,17.9424220,18.140621,0.069041
219,172.4968514,65.8492285,0E+00,0E+00,0E+00,0E+00,0E+00
220,169.8796778,64.9308383,0E+00,0E+00,0E+00,0E+00,0E+00
221,171.9533885,-8.6155471,0E+00,0E+00,0E+00,0E+00,0E+00
222,172.2186840,-4.0252798,0E+00,0E+00,0E+00,0E+00,0E+00
223,171.1580541,-4.3637864,0E+00,0E+00,0E+00,0E+00,0E+00
224,170.9319137,25.2807749,0.1446232,170.9319029,25.2808139,15.485047,0.008021
225,172.4407830,37.0753635,0.5231721,172.4407738,37.0755086,18.356373,0.083475
225,172.4407830,37.0753635,0.6075318,172.4407669,37.0755318,18.420744,0.088030
225,172.4407830,37.0753635,0.5608312,172.4409105,37.0752455,18.611105,0.085151
226,172.0844401,51.2954400,0.1123373,172.0844286,51.2954704,16.751253,0.023125
227,171.1158788,52.1344237,3.2720439,171.1156802,52.1353244,15.493792,0.008118
227,171.1158788,52.1344237,0.1407509,171.1158939,52.1344617,16.549450,0.017597
228,172.0233367,-24.3089544,0E+00,0E+00,0E+00,0E+00,0E+00
229,171.6534567,-50.0614626,0E+00,0E+00,0E+00,0E+00,0E+00
230,171.6979199,-42.6843424,0E+00,0E+00,0E+00,0E+00,0E+00
231,172.8295206,40.5357894,4.3999831,172.8291307,40.5369751,17.497458,0.033875
232,172.9397983,-14.6482556,0E+00,0E+00,0E+00,0E+00,0E+00
233,171.9192870,-30.3625584,0E+00,0E+00,0E+00,0E+00,0E+00
234,171.3968505,-30.4788853,0E+00,0E+00,0E+00,0E+00,0E+00
235,172.2071296,-13.4263245,0E+00,0E+00,0E+00,0E+00,0E+00
236,172.3428425,-38.6661979,0E+00,0E+00,0E+00,0E+00,0E+00
237,173.0422157,-10.4851062,0E+00,0E+00,0E+00,0E+00,0E+00
238,172.8058664,-9.9330267,0E+00,0E+00,0E+00,0E+00,0E+00
239,173.0260253,7.5883339,0E+00,0E+00,0E+00,0E+00,0E+00
240,171.2911134,46.7569238,0.1554373,171.2910607,46.7569475,15.057806,0.005630
241,172.8375030,-37.6814191,0E+00,0E+00,0E+00,0E+00,0E+00
242,172.6270691,-38.1246736,0E+00,0E+00,0E+00,0E+00,0E+00
243,172.3751940,0.7346280,0E+00,0E+00,0E+00,0E+00,0E+00
244,171.8797383,1.8524934,0E+00,0E+00,0E+00,0E+00,0E+00
245,172.4717389,-45.5760200,0E+00,0E+00,0E+00,0E+00,0E+00
246,172.2102218,-45.7076329,0E+00,0E+00,0E+00,0E+00,0E+00
247,172.3652472,23.3288801,0.4254272,172.3652463,23.3289983,15.353493,0.006514
247,172.3652472,23.3288801,6.6175247,172.3650042,23.3270555,18.724487,0.091014
248,173.3334563,23.0883373,0.5996331,173.3335265,23.0884908,16.330532,0.014988
248,173.3334563,23.0883373,0.5779556,173.3335242,23.0884852,16.291040,0.013989
249,173.4075376,53.3272088,0.2652105,173.4074152,53.3272180,15.952802,0.009501
250,173.7089949,-43.7837908,0E+00,0E+00,0E+00,0E+00,0E+00
251,173.6372479,33.3335810,0.4991638,173.6371362,33.3336835,16.282870,0.012065
252,173.7343994,44.1697142,0.0918229,173.7344335,44.1697215,15.709125,0.009606
253,173.3549738,44.2954377,0.3420642,173.3551066,44.2954381,16.699581,0.023775
254,171.8978634,-78.2482945,0E+00,0E+00,0E+00,0E+00,0E+00
255,171.8978634,-78.2482945,0E+00,0E+00,0E+00,0E+00,0E+00
256,170.0551610,-78.1549530,0E+00,0E+00,0E+00,0E+00,0E+00
257,172.5127579,18.9623661,0.2891096,172.5128159,18.9624248,15.258570,0.006280
257,172.5127579,18.9623661,7.7856048,172.5138126,18.9604472,18.860970,0.102048
258,172.6008423,20.3637067,0.2740562,172.6008443,20.3637828,15.948064,0.009890
258,172.6008423,20.3637067,2.5069483,172.6005568,20.3630638,16.302845,0.012748
259,172.6005111,20.3628963,3.3837563,172.6008443,20.3637828,15.948064,0.009890
259,172.6005111,20.3628963,0.6225018,172.6005568,20.3630638,16.302845,0.012748
260,169.7298330,78.5071657,0E+00,0E+00,0E+00,0E+00,0E+00
261,172.3399281,17.0525928,0.3076428,172.3400091,17.0526290,15.419616,0.006329
262,173.6881396,16.7617603,0.2576448,173.6881736,16.7618240,15.556251,0.007289
263,172.7180079,16.6333800,0.1123662,172.7180102,16.6334111,16.735239,0.017910
264,172.5429412,31.6630503,3.7473428,172.5433910,31.6640183,17.785010,0.051211
265,172.5435174,31.6637593,1.0094862,172.5433910,31.6640183,17.785010,0.051211
266,172.5801631,-11.9698474,0E+00,0E+00,0E+00,0E+00,0E+00
267,173.5212068,5.1918966,0E+00,0E+00,0E+00,0E+00,0E+00
268,172.6168172,8.8659753,0E+00,0E+00,0E+00,0E+00,0E+00
269,173.7936094,48.6384591,0.4756666,173.7935665,48.6385882,15.120425,0.006988
270,172.9109323,24.5671947,0.3197224,172.9109124,24.5672816,16.352888,0.012845
271,172.0328451,56.4086671,0.2753081,172.0329529,56.4087150,15.457359,0.007438
272,172.9481035,-36.1346646,0E+00,0E+00,0E+00,0E+00,0E+00
273,173.1669815,36.3633168,0.4908194,173.1669296,36.3634466,15.273374,0.006776
274,173.8177320,36.7138230,0.7552843,173.8178204,36.7140205,16.298836,0.014488
274,173.8177320,36.7138230,0.5704752,173.8177890,36.7139747,16.324764,0.014424
275,174.5040590,34.7391257,2.9253399,174.5038925,34.7383247,12.536738,0.001513
275,174.5040590,34.7391257,0.5412991,174.5039193,34.7390286,14.889855,0.005039
276,173.5302389,62.7465078,0E+00,0E+00,0E+00,0E+00,0E+00
277,173.7073701,62.1923979,0E+00,0E+00,0E+00,0E+00,0E+00
278,173.2525068,-15.5321022,0E+00,0E+00,0E+00,0E+00,0E+00
279,174.2926354,14.6288791,0E+00,0E+00,0E+00,0E+00,0E+00
280,172.9569868,14.7073676,0E+00,0E+00,0E+00,0E+00,0E+00
281,173.4065402,-7.9555595,0E+00,0E+00,0E+00,0E+00,0E+00
282,174.2752547,10.5060870,0E+00,0E+00,0E+00,0E+00,0E+00
283,173.3025202,-42.4993435,0E+00,0E+00,0E+00,0E+00,0E+00
284,173.8054619,43.0238370,2.4529204,173.8054193,43.0231563,15.596914,0.008657
284,173.8054619,43.0238370,3.0675068,173.8051881,43.0246652,17.811495,0.051178
285,173.9790690,26.6593949,1.2993076,173.9792985,26.6596919,14.747602,0.004676
285,173.9790690,26.6593949,4.7166444,173.9776283,26.6596376,19.898827,0.295883
286,174.5441418,68.3110385,0E+00,0E+00,0E+00,0E+00,0E+00
287,175.0819449,-22.2105379,0E+00,0E+00,0E+00,0E+00,0E+00
288,176.8776036,-74.9607788,0E+00,0E+00,0E+00,0E+00,0E+00
